"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
1592,18088.728850672,8.27562292,8.43807756751354,8.51006492334666,1.01963050384049,1.00853125078042,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239101604280356,0.000478206706301192,3.41576218786566e-05,0.0244225247562154,0.188404110333892,0.0595279223141177,0.0371705024172066,0.285102535065216,0.231917763241927,0.0967221290204189,0.0377741600390852,0.366414052301431,0.01367513952,0.0019040976624,0.051,0.432993289483831,829.815096886202
1593,18087.4876547471,8.27562292,8.43762000462664,8.5094046863331,1.01957521339392,1.00850769312521,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239088638765469,0.00047818077508175,3.41557696486964e-05,0.0244212004212773,0.188389493363484,0.0595233039547977,0.0371676186152932,0.285080415933575,0.231901849720031,0.0967174847298795,0.0377712743849419,0.366390608834853,0.01367513952,0.0019040976624,0.051,0.432969846017253,830.248078460166
1594,18086.2499534211,8.27562292,8.43716373049202,8.5087463081617,1.01952007867609,1.00848419918781,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239075709768703,0.000478154916899084,3.41539226356489e-05,0.0244198798164051,0.188374917545936,0.0595186985980826,0.0371647429324833,0.285058359076502,0.231885981002806,0.0967128535149817,0.037768396855119,0.366367231372907,0.01367513952,0.0019040976624,0.051,0.432946468555307,830.681036623649
1595,18085.0157368631,8.27562292,8.43670874147983,8.50808978360382,1.01946509924836,1.00846076880348,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239062817187203,0.000478129131547483,3.41520808248202e-05,0.0244185629310926,0.18836038276549,0.0595141062073981,0.037161875345939,0.285036364318827,0.231870156964211,0.0967082353389456,0.0377655274267638,0.36634391972992,0.01367513952,0.0019040976624,0.051,0.43292315691232,831.11397144256
1596,18083.7849952699,8.27562292,8.43625503397043,8.50743510744549,1.01941027467337,1.00843740180784,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239049960918402,0.00047810341882181,3.41502442015579e-05,0.0244172497548636,0.188345888906715,0.0595095267462723,0.0371590158328865,0.285014431485874,0.231854377478555,0.0967036301650941,0.037762666077088,0.366320673720737,0.01367513952,0.0019040976624,0.051,0.432899910903137,831.546882982629
1597,18082.5577188657,8.27562292,8.4358026043544,8.50678227448729,1.01935560451495,1.00841409803689,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239037140860024,0.000478077778517513,3.41484127512509e-05,0.0244159402772711,0.188331435854501,0.0595049601783355,0.0371561643706157,0.284992560403452,0.231838642420503,0.096699037956853,0.037759812783367,0.366297493160723,0.01367513952,0.0019040976624,0.051,0.432876730343123,831.979771309398
1598,18081.3338979021,8.27562292,8.43535144903249,8.50613127954453,1.01930108833819,1.00839085732701,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239024356910079,0.000478052210430612,3.41465864593294e-05,0.0244146344878979,0.188317023494063,0.0595004064673205,0.0371533209364808,0.284970750897864,0.231822951665071,0.0966944586777511,0.0377569675229401,0.366274377865762,0.01367513952,0.0019040976624,0.051,0.432853615048162,832.412636488221
1599,18080.1135226583,8.27562292,8.43490156441559,8.50548211744692,1.01924672570939,1.00836767951497,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239011608966868,0.000478026714357704,3.41447653112646e-05,0.0244133323763558,0.188302651710937,0.0594958655770613,0.0371504855078988,0.284949002795897,0.231807305087624,0.096689892291419,0.03775413027321,0.366251327652253,0.01367513952,0.0019040976624,0.051,0.432830564834653,832.845478584273
1600,18078.8965834404,8.27562292,8.43445294692463,8.50483478303877,1.01919251619607,1.00834456443791,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238998896928974,0.000478001290095955,3.41429492925682e-05,0.0244120339322859,0.188288320390982,0.0594913374714937,0.0371476580623505,0.284927315924826,0.231791702563879,0.0966853387615897,0.0377513010116431,0.366228342337112,0.01367513952,0.0019040976624,0.051,0.432807579519512,833.278297662543
1601,18077.683070582,8.27562292,8.43400559299073,8.50418927117875,1.01913845936696,1.00832151193335,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238986220695267,0.000477975937443106,3.41411383887933e-05,0.0244107391453586,0.188274029420374,0.0594868221146543,0.0371448385773796,0.284905690112408,0.2317761439699,0.0966807980520974,0.0377484797157684,0.366205421737766,0.01367513952,0.0019040976624,0.051,0.432784658920166,833.711093787837
1602,18076.4729744437,8.27562292,8.433559499055,8.50354557674004,1.01908455479204,1.00829852183919,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238973580164905,0.000477950656197467,3.41393325855333e-05,0.0244094480052735,0.188259778685609,0.0594823194706807,0.0371420270305929,0.284884125186882,0.231760629182099,0.0966762701268782,0.0377456663631784,0.366182565672156,0.01367513952,0.0019040976624,0.051,0.432761802854556,834.143867024782
1603,18075.2662854131,8.27562292,8.43311466156857,8.50290369461014,1.01903080204246,1.00827559399371,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238960975237325,0.000477925446157914,3.41375318684224e-05,0.0244081605017589,0.188245568073503,0.0594778295038112,0.0371392233996599,0.284862620976974,0.231745158077236,0.0966717549499691,0.0377428609315283,0.366159773958733,0.01367513952,0.0019040976624,0.051,0.432739011141133,834.576617437822
1604,18074.0629939049,8.27562292,8.43267107699257,8.50226361969094,1.0189772006906,1.00825272823557,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238948405812251,0.000477900307123891,3.41357362231351e-05,0.0244068766245721,0.188231397471189,0.0594733521783844,0.0371364276623129,0.284841177311886,0.231729730532414,0.0966672524855083,0.037740063398536,0.366137046416458,0.01367513952,0.0019040976624,0.051,0.432716283598858,835.009345091215
1605,18072.8630903606,8.27562292,8.43222874179813,8.50162534689861,1.01892375031004,1.00822992440379,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238935871789688,0.000477875238895409,3.41339456353863e-05,0.0244055963634996,0.188217266766115,0.0594688874588388,0.0371336397963466,0.2848197940213,0.231714346425084,0.0966627626977342,0.037737273741982,0.3661143828648,0.01367513952,0.0019040976624,0.051,0.4326936200472,835.442050049044
1606,18071.6665652485,8.27562292,8.4317876524663,8.50098887116358,1.01887045047556,1.00820718233779,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238923373069923,0.000477850241273039,3.41321600909314e-05,0.0244043197083563,0.188203175846047,0.0594644353097129,0.0371308597796182,0.284798470935378,0.231699005633039,0.096658285550986,0.0377344919397091,0.366091783123734,0.01367513952,0.0019040976624,0.051,0.432671020306134,835.874732375211
1607,18070.4734090639,8.27562292,8.431347805488,8.50035418743053,1.01881730076314,1.00818450187734,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238910909553523,0.000477825314057914,3.41303795755653e-05,0.0244030466489858,0.188189124599065,0.0594599956956447,0.0371280875900466,0.284777207884756,0.231683708034417,0.0966538210097026,0.0377317179696222,0.366069247013742,0.01367513952,0.0019040976624,0.051,0.432648484196142,836.307392133438
1608,18069.2836123284,8.27562292,8.43090919736409,8.49972129065827,1.01876430074995,1.00816188286261,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238898481141336,0.000477800457051728,3.41286040751234e-05,0.0244017771752604,0.188175112913563,0.0594555685813711,0.0371253232056131,0.284756004700547,0.231668453507696,0.0966493690384228,0.0377289518096882,0.366046774355807,0.01367513952,0.0019040976624,0.051,0.432626011538207,836.740029387261
1609,18068.0971655905,8.27562292,8.43047182460526,8.49909017581978,1.01871145001436,1.00813932513412,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238886087734488,0.000477775670056734,3.4126833575481e-05,0.024400511277081,0.188161140678247,0.0594511539317279,0.0371225666043602,0.284734861214335,0.231653241931696,0.0966449296017846,0.0377261934379357,0.366024364971416,0.01367513952,0.0019040976624,0.051,0.432603602153816,837.172644200046
1610,18066.914059425,8.27562292,8.43003568373203,8.49846083790215,1.01865874813591,1.00811682853279,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238873729234386,0.000477750952875741,3.41250680625529e-05,0.0243992489443769,0.188147207782136,0.05944675171165,0.0371198177643925,0.284713777258179,0.231638073185575,0.0966405026645257,0.0377234428324551,0.366002018682556,0.01367513952,0.0019040976624,0.051,0.432581255864956,837.605236634978
1611,18065.7342844333,8.27562292,8.42960077127474,8.49783327190653,1.01860619469534,1.00809439289988,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238861405542712,0.000477726305312115,3.41233075222939e-05,0.0243979901671056,0.188133314114562,0.0594423618861703,0.037117076663876,0.284692752664608,0.231622947148833,0.0966360881914824,0.0377206999713983,0.365979735311714,0.01367513952,0.0019040976624,0.051,0.432558972494114,838.037806755064
1612,18064.5578312431,8.27562292,8.42916708377349,8.49720747284808,1.01855378927457,1.00807201807704,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238849116561427,0.000477701727169774,3.41215519406981e-05,0.0243967349352532,0.188119459565165,0.0594379844204199,0.0371143432810376,0.284671787266622,0.231607863701307,0.0966316861475897,0.0377179648329783,0.365957514681875,0.01367513952,0.0019040976624,0.051,0.432536751864275,838.470354623133
1613,18063.3846905085,8.27562292,8.42873461777808,8.49658343575597,1.01850153145669,1.0080497039063,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238836862192767,0.000477677218253188,3.41198013037991e-05,0.0243954832388337,0.188105644023895,0.0594336192796278,0.0371116175941657,0.284650880897689,0.231592822723172,0.096627296497881,0.0377152373954695,0.365935356616522,0.01367513952,0.0019040976624,0.051,0.432514593798922,838.902880301838
1614,18062.2148529096,8.27562292,8.4283033698481,8.49596115567329,1.01844942082597,1.00802745023005,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238824642339243,0.000477652778367378,3.41180555976699e-05,0.0243942350678893,0.188091867381013,0.0594292664291204,0.0371088995816093,0.284630033391742,0.231577824094937,0.0966229192074878,0.037712517637207,0.365913260939632,0.01367513952,0.0019040976624,0.051,0.432492498122032,839.335383853654
1615,18061.0483091531,8.27562292,8.42787333655282,8.49534062765704,1.01839745696785,1.00800525689104,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238812456903642,0.00047762840731792,3.41163148084229e-05,0.0243929904124905,0.188078129527084,0.0594249258343215,0.0371061892217783,0.284609244583184,0.231562867697448,0.0966185542416394,0.0377098055365867,0.365891227475675,0.01367513952,0.0019040976624,0.051,0.432470464658075,839.767865340884
1616,18059.8850499713,8.27562292,8.42744451447114,8.49472184677815,1.01834563946893,1.00798312373241,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238800305789024,0.000477604104910929,3.41145789222092e-05,0.0243917492627355,0.188064430352985,0.0594205974607521,0.0371034864931432,0.28458851430688,0.231547953411887,0.096614201565663,0.0377071010720654,0.365869256049616,0.01367513952,0.0019040976624,0.051,0.432448493232016,840.200324825653
1617,18058.7250661228,8.27562292,8.42701690019157,8.49410480812132,1.01829396791699,1.00796105059766,0.01960349248,0.036716,0.0005695,0.05688899248,0.023878818889872,0.000477579870953067,3.41128479252191e-05,0.0243905116087503,0.188050769749896,0.0594162812740297,0.037100791374235,0.284567842398161,0.231533081119768,0.0966098611449828,0.0377044042221602,0.365847346486911,0.01367513952,0.0019040976624,0.051,0.432426583669311,840.632762369909
1618,18057.568348392,8.27562292,8.42659049031227,8.49348950678506,1.01824244190095,1.00793903733066,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238776106136336,0.000477555705251546,3.41111218036818e-05,0.0243892774406889,0.188037147609302,0.0594119772398685,0.0370981038436447,0.284547228692816,0.231518250702936,0.09660553294512,0.0377017149654484,0.365825498613504,0.01367513952,0.0019040976624,0.051,0.432404735795904,841.065178035431
1619,18056.4148875894,8.27562292,8.42616528144102,8.4928759378816,1.01819106101091,1.00791708377564,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238764057405751,0.000477531607614118,3.41094005438655e-05,0.0243880467487331,0.188023563822995,0.0594076853240783,0.0370954238800235,0.284526673027096,0.23150346204357,0.0966012169316925,0.0376990332805673,0.36580371225583,0.01367513952,0.0019040976624,0.051,0.43238294943823,841.497571883823
1620,18055.2646745509,8.27562292,8.42574127019508,8.49226409653696,1.01813982483811,1.00789518977721,0.01960349248,0.036716,0.0005695,0.05688899248,0.023875204261111,0.000477507577849075,3.41076841320768e-05,0.0243868195230922,0.188010018283067,0.0594034054925658,0.0370927514620825,0.284506175237716,0.231488715024178,0.0965969130704149,0.0376963591462146,0.365781987240808,0.01367513952,0.0019040976624,0.051,0.432361224423208,841.929943976511
1621,18054.1177001386,8.27562292,8.42531845320126,8.49165397789078,1.01808873297495,1.00787335518034,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238740061656831,0.000477483615765252,3.41059725546608e-05,0.024385595754003,0.187996510881917,0.0593991377113327,0.0370900865685926,0.284485735161843,0.2314740095276,0.096592621327098,0.0376936925411472,0.365760323395846,0.01367513952,0.0019040976624,0.051,0.432339560578246,842.362294374754
1622,18052.9739552397,8.27562292,8.42489682709591,8.49104557709633,1.01803778501497,1.00785157983035,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238728114447601,0.00047745972117202,3.41042657980015e-05,0.0243843754317302,0.187983041512243,0.0593948819464762,0.0370874291783841,0.284465352637103,0.231459345437003,0.0965883416676482,0.0376910334441821,0.365738720548833,0.01367513952,0.0019040976624,0.051,0.432317957731233,842.794623139633
1623,18051.8334307676,8.27562292,8.42447638852481,8.49043888932053,1.01798698055286,1.00782986357295,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238716200888376,0.00047743589387929,3.41025638485207e-05,0.0243831585465654,0.187969610067045,0.0593906381641887,0.037084779270347,0.284445027501581,0.231444722635883,0.096584074058068,0.0376883818341955,0.365717178528146,0.01367513952,0.0019040976624,0.051,0.432296415710546,843.226930332063
1624,18050.6961176607,8.27562292,8.4240571341432,8.48983390974386,1.01793631918444,1.00780820625421,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238704320884377,0.000477412133697503,3.41008666926788e-05,0.0243819450888279,0.187956216439624,0.0593864063307579,0.0370821368234304,0.284424759593812,0.231430141008062,0.0965798184644554,0.0376857376901231,0.36569569716264,0.01367513952,0.0019040976624,0.051,0.43227493434504,843.659216012783
1625,18049.5620068831,8.27562292,8.42363906061574,8.48923063356029,1.01788580050669,1.00778660772055,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238692474341095,0.000477388440437639,3.40991743169742e-05,0.0243807350488641,0.187942860523579,0.0593821864125653,0.0370795018166423,0.284404548752787,0.231415600437689,0.0965755748530029,0.0376831009909593,0.365674276281651,0.01367513952,0.0019040976624,0.051,0.432253513464051,844.091480242365
1626,18048.4310894241,8.27562292,8.42322216461649,8.48862905597729,1.01783542411772,1.00776506781877,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238680661164285,0.000477364813911209,3.40974867079435e-05,0.0243795284170477,0.187929542212809,0.0593779783760874,0.0370768742290499,0.284384394817946,0.231401100809238,0.0965713431899986,0.0376804717157579,0.365652915714994,0.01367513952,0.0019040976624,0.051,0.432232152897394,844.523723081206
1627,18047.3033562986,8.27562292,8.42280644282889,8.48802917221578,1.01778518961675,1.00774358639601,0.01960349248,0.036716,0.0005695,0.05688899248,0.023866888125997,0.000477341253930254,3.4095803852161e-05,0.0243783251837794,0.18791626140151,0.0593737821878944,0.037074254039779,0.284364297629183,0.231386642007507,0.0965671234418247,0.0376778498436311,0.365631615292963,0.01367513952,0.0019040976624,0.051,0.432210852475363,844.955944589537
1628,18046.1787985464,8.27562292,8.42239189194568,8.48743097751013,1.01773509660415,1.00772216329979,0.01960349248,0.036716,0.0005695,0.05688899248,0.0238657134534434,0.000477317760307344,3.40941257362389e-05,0.024377125339487,0.187903017984175,0.0593695978146508,0.037071641228014,0.28434425702684,0.231372223917619,0.0965629155749582,0.0376752353537503,0.365610374846327,0.01367513952,0.0019040976624,0.051,0.432189612028727,845.388144827419
